Provincia,Partido,Localidad,Link Indec,Otros,Total general,less than 1 Mbps,"b'ween 1 and 10,2 Mbps",b'ween 11 and 27 Mbps,b'ween 30 and 58 Mbps,b'ween 59 and 120 Mbps,b'ween 122 and 256 Mbps,b'ween 275 and 540 Mbps,b'ween 600 and 1024 Mbps
BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,6266010,0.0,189.0,0.0,175.0,13.0,1.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor  (Est. Capilla),6266020,1.0,444.0,4.0,119.0,238.0,82.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Exaltación de la Cruz,El Remanso,6266030,0.0,775.0,0.0,362.0,117.0,296.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Exaltación de la Cruz,Los Cardales,6266040,1.0,7170.0,3.0,3669.0,2528.0,788.0,181.0,0.0,0.0,0.0
BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,6266050,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,6266060,5.0,3164.0,0.0,1191.0,864.0,1104.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,1.0,224.0,11.0,168.0,42.0,1.0,1.0,0.0,0.0,0.0
BUENOS AIRES,Ezeiza,Canning,6270010,151.0,3201.0,10.0,137.0,159.0,1099.0,945.0,335.0,306.0,59.0
BUENOS AIRES,Ezeiza,Carlos Spegazzini,6270010,13.0,7636.0,4.0,769.0,458.0,62.0,4537.0,1019.0,600.0,174.0
BUENOS AIRES,Ezeiza,José Maria Ezeiza,6270010,29.0,19812.0,18.0,1111.0,168.0,5376.0,7989.0,2398.0,2346.0,377.0
BUENOS AIRES,Ezeiza,La Unión,6270010,0.0,9992.0,3.0,980.0,273.0,67.0,6127.0,1630.0,688.0,224.0
BUENOS AIRES,Ezeiza,OTROS,Sin Datos,0.0,9.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Ezeiza,Tristán Suarez,6270010,8.0,12663.0,6.0,1604.0,495.0,179.0,6960.0,1677.0,1512.0,222.0
BUENOS AIRES,Florencio Varela,Bosques,6274010,0.0,11448.0,2.0,967.0,129.0,2966.0,5655.0,1165.0,410.0,154.0
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,6274010,1.0,6496.0,0.0,152.0,13.0,3174.0,2449.0,380.0,249.0,78.0
BUENOS AIRES,Florencio Varela,Florencio Varela,6274010,8.0,43785.0,193.0,2464.0,500.0,21286.0,13905.0,3608.0,1430.0,391.0
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,6274010,0.0,7871.0,3.0,309.0,14.0,263.0,5302.0,1511.0,358.0,111.0
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,6274010,0.0,8585.0,0.0,2651.0,14.0,948.0,3773.0,879.0,201.0,119.0
BUENOS AIRES,Florencio Varela,La Capilla,6274010,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Florencio Varela,la rotonda,6274010,0.0,357.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Florencio Varela,Villa Brown,6274010,0.0,368.0,0.0,3.0,0.0,87.0,219.0,10.0,48.0,1.0
BUENOS AIRES,Florencio Varela,Villa San Luis,6274010,0.0,363.0,0.0,7.0,2.0,2.0,252.0,67.0,21.0,12.0
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,6274010,0.0,4317.0,0.0,327.0,25.0,237.0,2690.0,753.0,203.0,82.0
BUENOS AIRES,Florencio Varela,Villa Vatteone,6274010,0.0,6968.0,0.0,196.0,53.0,1413.0,4024.0,728.0,454.0,100.0
BUENOS AIRES,Florentino Ameghino,Blaquier,6277010,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,6277020,0.0,427.0,0.0,414.0,13.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Florentino Ameghino,Porvenir,6277030,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Alvarado,Centinela Del Mar,6280005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6280010,0.0,963.0,1.0,959.0,3.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Alvarado,Mar del Sur,6280020,0.0,142.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Alvarado,Mechongué,6280030,256.0,259.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Alvarado,Miramar,6280040,1.0,7580.0,71.0,3998.0,1848.0,201.0,1009.0,0.0,449.0,3.0
BUENOS AIRES,General Alvear,General Alvear,6287010,0.0,84.0,0.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Arenales,Arribeños,6294010,1.0,1154.0,0.0,1120.0,25.0,8.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Arenales,Ascensión,6294020,0.0,1984.0,0.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Arenales,Ferré,6294040,0.0,910.0,0.0,869.0,41.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Arenales,General Arenales,6294050,0.0,1566.0,0.0,1488.0,78.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Arenales,La Angelita,6294060,0.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Arenales,La Trinidad,6294070,0.0,118.0,0.0,114.0,4.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Belgrano,General Belgrano,6301010,1917.0,3467.0,8.0,1058.0,476.0,8.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Belgrano,Gorchs,6301020,0.0,45.0,1.0,32.0,11.0,1.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Guido,General Guido,6308010,0.0,530.0,0.0,233.0,191.0,106.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Guido,Labarden,6308020,0.0,72.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010,2.0,6079.0,6.0,4244.0,910.0,826.0,91.0,0.0,0.0,0.0
BUENOS AIRES,General La Madrid,General La Madrid,6322010,0.0,3946.0,100.0,2065.0,1331.0,428.0,22.0,0.0,0.0,0.0
BUENOS AIRES,General La Madrid,Las Martinetas,6322030,0.0,16.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020,2224.0,2517.0,7.0,183.0,84.0,0.0,19.0,0.0,0.0,0.0
BUENOS AIRES,General Las Heras,Lozano,6329020,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Las Heras,Villars,6329060,1.0,271.0,0.0,2.0,1.0,28.0,195.0,41.0,3.0,0.0
BUENOS AIRES,General Lavalle,Chacras de San Clemente,6336020,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Lavalle,General Lavalle,6336020,68.0,432.0,1.0,359.0,0.0,0.0,4.0,0.0,0.0,0.0
BUENOS AIRES,General Lavalle,OTROS,Sin Datos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Lavalle,Pavón,6336030,0.0,226.0,0.0,3.0,0.0,0.0,221.0,2.0,0.0,0.0
BUENOS AIRES,General Paz,Loma Verde,6343020,0.0,197.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Paz,Ranchos,6343030,4.0,3497.0,0.0,2082.0,1176.0,235.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040,0.0,179.0,0.0,171.0,8.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010,0.0,262.0,0.0,257.0,5.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pinto,General Pinto,6351020,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),6351030,0.0,1112.0,0.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040,0.0,334.0,2.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020,0.0,55.0,0.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020,0.0,99.0,0.0,66.0,31.0,2.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110,0.0,94.0,0.0,83.0,11.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110,0.0,112.0,0.0,69.0,40.0,3.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050,0.0,350.0,0.0,240.0,110.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060,0.0,224.0,0.0,128.0,91.0,5.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Batán,6357070,0.0,3435.0,1.0,1927.0,68.0,579.0,860.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Camet,6357090,1.0,1961.0,0.0,1535.0,317.0,95.0,13.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080,2.0,2160.0,0.0,325.0,149.0,1684.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,El Marquesado,6357090,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100,0.0,547.0,0.0,460.0,24.0,35.0,28.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110,16.0,246733.0,404.0,8447.0,9959.0,95007.0,71188.0,6.0,61529.0,177.0
BUENOS AIRES,General Pueyrredón,OTROS,Sin Datos,0.0,151.0,0.0,22.0,120.0,9.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120,0.0,900.0,3.0,470.0,404.0,23.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,6.0,26023.0,49.0,1365.0,6864.0,7808.0,5547.0,670.0,3569.0,145.0
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,0.0,2519.0,0.0,2.0,1.0,2445.0,56.0,0.0,15.0,0.0
BUENOS AIRES,General San Martín,Billinghurst,6371010,0.0,4134.0,0.0,44.0,3.0,2525.0,1212.0,148.0,155.0,47.0
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,0.0,34825.0,37.0,3140.0,955.0,5746.0,12328.0,1222.0,11119.0,278.0
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,0.0,12.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General San Martín,OTROS,Sin Datos,0.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,0.0,99.0,0.0,4.0,0.0,2.0,55.0,21.0,7.0,10.0
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,0.0,601.0,0.0,7.0,1.0,305.0,224.0,33.0,27.0,4.0
BUENOS AIRES,General San Martín,Villa Ballester,6371010,0.0,32164.0,16.0,1931.0,468.0,7572.0,10281.0,532.0,11226.0,138.0
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,0.0,1507.0,0.0,22.0,2.0,697.0,575.0,99.0,95.0,17.0
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,0.0,757.0,0.0,29.0,5.0,73.0,404.0,139.0,71.0,36.0
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,0.0,3263.0,0.0,68.0,7.0,1371.0,1294.0,293.0,195.0,35.0
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,0.0,1280.0,0.0,22.0,3.0,519.0,521.0,115.0,75.0,25.0
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,0.0,5352.0,0.0,108.0,3.0,1736.0,2307.0,830.0,260.0,108.0
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,0.0,3396.0,0.0,56.0,5.0,1413.0,1390.0,267.0,200.0,65.0
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,0.0,1578.0,0.0,22.0,2.0,678.0,617.0,104.0,130.0,25.0
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,0.0,1856.0,0.0,28.0,0.0,815.0,699.0,162.0,122.0,30.0
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,0.0,3714.0,5.0,396.0,5.0,1617.0,1234.0,210.0,211.0,36.0
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,0.0,3008.0,0.0,34.0,6.0,1422.0,1072.0,258.0,161.0,55.0
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,2.0,8132.0,9.0,1277.0,826.0,730.0,3449.0,495.0,1307.0,37.0
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,0.0,3585.0,0.0,47.0,0.0,1732.0,1372.0,227.0,169.0,38.0
BUENOS AIRES,General San Martín,Villa Libertad,6371010,0.0,3499.0,0.0,45.0,0.0,1701.0,1272.0,280.0,153.0,48.0
BUENOS AIRES,General San Martín,Villa Lynch,6371010,1.0,2497.0,5.0,222.0,74.0,218.0,955.0,114.0,880.0,28.0
BUENOS AIRES,General San Martín,Villa Maipu,6371010,2.0,5078.0,5.0,640.0,54.0,2045.0,1699.0,218.0,345.0,70.0
BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010,0.0,1712.0,0.0,26.0,1.0,797.0,652.0,103.0,107.0,26.0
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,0.0,530.0,0.0,9.0,1.0,244.0,212.0,23.0,34.0,7.0
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,6371010,32.0,562.0,0.0,5.0,1.0,276.0,190.0,19.0,32.0,7.0
BUENOS AIRES,General San Martín,Villa San Andrés,6371010,7.0,8454.0,10.0,1317.0,240.0,1246.0,2600.0,100.0,2902.0,32.0
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010,0.0,746.0,0.0,9.0,1.0,320.0,297.0,56.0,50.0,13.0
BUENOS AIRES,General Viamonte,Baigorrita,6385010,0.0,623.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Viamonte,Los Toldos,6385030,0.0,4763.0,2.0,4445.0,265.0,49.0,2.0,0.0,0.0,0.0
BUENOS AIRES,General Viamonte,Zavalía,6385050,0.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Villegas,Banderaló,6392010,250.0,251.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Villegas,Cañada Seca,6392020,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Villegas,Coronel Charlone,6392030,0.0,378.0,1.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Villegas,Emilio V. Bunge,6392040,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050,0.0,3866.0,1.0,318.0,20.0,47.0,681.0,0.0,2795.0,4.0
BUENOS AIRES,General Villegas,Pichincha,6392070,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Villegas,Piedritas,6392080,0.0,616.0,1.0,417.0,192.0,6.0,0.0,0.0,0.0,0.0
BUENOS AIRES,General Villegas,Santa Regina,6392100,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Guaminí,Arroyo Venado,6399010,0.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Guaminí,Casbas,6399020,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Guaminí,Guaminí,6399040,0.0,424.0,0.0,423.0,1.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050,0.0,476.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010,0.0,922.0,0.0,870.0,52.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Hurlingham,Hurlingham,6408010,3.0,33169.0,76.0,787.0,519.0,14426.0,10177.0,1732.0,5111.0,338.0
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010,0.0,20684.0,21.0,341.0,88.0,11886.0,4844.0,722.0,2616.0,166.0
BUENOS AIRES,Hurlingham,William C. Morris,6408010,0.0,380.0,0.0,345.0,7.0,11.0,12.0,3.0,1.0,1.0
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010,11.0,50108.0,84.0,1702.0,214.0,23201.0,14306.0,3534.0,6443.0,613.0
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010,0.0,32.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Ituzaingó,OTROS,Sin Datos,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010,0.0,12593.0,5.0,528.0,53.0,3520.0,4585.0,1041.0,2674.0,187.0
BUENOS AIRES,José C. Paz,Del Viso,6412010,0.0,241.0,0.0,1.0,2.0,0.0,170.0,41.0,24.0,3.0
BUENOS AIRES,José C. Paz,José C Paz,6412010,2.0,44476.0,16.0,3434.0,250.0,12484.0,19841.0,5587.0,1840.0,1022.0
BUENOS AIRES,José C. Paz,Tortuguitas,6412010,0.0,1558.0,0.0,27.0,8.0,1.0,1054.0,279.0,132.0,57.0
BUENOS AIRES,Junín,Agustín Roca,6413010,0.0,299.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Junín,Agustina,6413020,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Junín,Balneario Laguna de Gómez,6413030,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Junín,Fortín Tiburcio,6413040,0.0,69.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Junín,Junín,6413050,73.0,33327.0,83.0,10088.0,1390.0,3486.0,9424.0,20.0,8750.0,13.0
BUENOS AIRES,Junín,Laplacette,6413060,0.0,17.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Junín,Morse,6413070,0.0,428.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Junín,Saforcada,6413080,0.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Costa,Aguas Verdes,6420030,0.0,170.0,0.0,34.0,0.0,1.0,130.0,0.0,5.0,0.0
BUENOS AIRES,La Costa,Las Toninas,6420010,519.0,2012.0,7.0,325.0,1109.0,0.0,52.0,0.0,0.0,0.0
BUENOS AIRES,La Costa,Lucila Del Mar,6420030,0.0,2719.0,0.0,194.0,1004.0,12.0,1473.0,5.0,31.0,0.0
BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,6420020,0.0,15864.0,20.0,1712.0,4846.0,63.0,9026.0,31.0,166.0,0.0
BUENOS AIRES,La Costa,San Clemente del Tuyú,6420030,0.0,8645.0,15.0,4823.0,2063.0,0.0,1612.0,117.0,15.0,0.0
BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,6420040,1086.0,12666.0,18.0,4157.0,7405.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Matanza,20 De Junio,6427010,0.0,740.0,3.0,39.0,9.0,7.0,523.0,105.0,34.0,20.0
BUENOS AIRES,La Matanza,Aldo Bonzi,6427010,0.0,3092.0,0.0,288.0,9.0,37.0,1931.0,575.0,172.0,80.0
BUENOS AIRES,La Matanza,Ciudad Evita,6427010,6.0,14139.0,10.0,762.0,214.0,3160.0,6757.0,2206.0,775.0,249.0
BUENOS AIRES,La Matanza,Gonzalez Catán,6427010,23.0,48514.0,13.0,7925.0,2781.0,7104.0,22069.0,6141.0,1691.0,767.0
BUENOS AIRES,La Matanza,Gregorio De Laferrere,6427010,15.0,48538.0,10.0,2413.0,1171.0,18707.0,18488.0,5533.0,1562.0,639.0
BUENOS AIRES,La Matanza,Isidro Casanova,6427010,6.0,49586.0,18.0,1810.0,372.0,26541.0,14622.0,4458.0,1164.0,595.0
BUENOS AIRES,La Matanza,La Tablada,6427010,36.0,17194.0,2.0,2612.0,268.0,306.0,9781.0,2869.0,882.0,438.0
BUENOS AIRES,La Matanza,Lomas Del Mirador,6427010,1.0,13860.0,7.0,1640.0,403.0,370.0,7628.0,2295.0,1183.0,333.0
BUENOS AIRES,La Matanza,Rafael Castillo,6427010,16.0,24134.0,7.0,1259.0,235.0,8615.0,10086.0,2758.0,759.0,399.0
BUENOS AIRES,La Matanza,Ramos Mejía,6427010,2.0,45858.0,75.0,2211.0,587.0,9251.0,17775.0,3611.0,11698.0,648.0
BUENOS AIRES,La Matanza,San Justo,6427010,21.0,40500.0,50.0,2767.0,440.0,14194.0,16128.0,4712.0,1521.0,667.0
BUENOS AIRES,La Matanza,Tapiales,6427010,1.0,13717.0,26.0,1112.0,636.0,8206.0,2603.0,729.0,322.0,82.0
BUENOS AIRES,La Matanza,Villa  Eduardo Madero,6427010,4.0,29378.0,18.0,1520.0,131.0,12144.0,10602.0,3362.0,1073.0,524.0
BUENOS AIRES,La Matanza,Villa Luzuriaga,6427010,1.0,17748.0,7.0,1058.0,192.0,348.0,9997.0,2532.0,3197.0,416.0
BUENOS AIRES,La Matanza,Virrey Del Pino,6427010,38.0,26842.0,0.0,6188.0,313.0,175.0,14532.0,3880.0,1006.0,710.0
BUENOS AIRES,La Plata,Abasto,6441030,4.0,4990.0,10.0,191.0,5.0,3536.0,956.0,239.0,35.0,14.0
BUENOS AIRES,La Plata,Angel Etcheverry,6441030,0.0,718.0,0.0,46.0,3.0,11.0,484.0,116.0,45.0,13.0
BUENOS AIRES,La Plata,Arana,6441030,0.0,84.0,0.0,23.0,61.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Arturo Segui,6441030,0.0,184.0,0.0,0.0,1.0,1.0,72.0,14.0,96.0,0.0
BUENOS AIRES,La Plata,Barrio El Carmen Oeste,6441030,30.0,145.0,0.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Barrio El Peligro,6441030,0.0,466.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Barrio Gambier,6441030,30.0,145.0,0.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,City Bell,6441030,91.0,12790.0,0.0,250.0,65.0,634.0,5847.0,751.0,4962.0,190.0
BUENOS AIRES,La Plata,colonia la plata,6441030,0.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,El Retiro,6441030,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Ignacio Correas,6441020,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Joaquin Gorina,6441030,0.0,1019.0,0.0,7.0,2.0,48.0,392.0,62.0,500.0,8.0
BUENOS AIRES,La Plata,Jose Hernandez,6441030,0.0,50.0,0.0,0.0,0.0,4.0,30.0,4.0,11.0,1.0
BUENOS AIRES,La Plata,Jose Melchor Romero,6441030,0.0,931.0,0.0,95.0,5.0,9.0,556.0,194.0,51.0,21.0
BUENOS AIRES,La Plata,La Cumbre,6441030,30.0,145.0,0.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,La Plata,6441030,145.0,190441.0,825.0,11830.0,5778.0,49905.0,61269.0,4568.0,54795.0,1326.0
BUENOS AIRES,La Plata,Lisandro Olmos,6441030,0.0,2668.0,0.0,132.0,27.0,37.0,1702.0,500.0,200.0,70.0
BUENOS AIRES,La Plata,Los Hornos,6441030,91.0,4186.0,0.0,279.0,134.0,132.0,2479.0,684.0,282.0,105.0
BUENOS AIRES,La Plata,Manuel B Gonnet,6441030,0.0,12647.0,0.0,88.0,22.0,688.0,5568.0,362.0,5779.0,140.0
BUENOS AIRES,La Plata,OTROS,Sin Datos,0.0,31.0,0.0,20.0,2.0,9.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Ringuelet,6441030,0.0,4321.0,0.0,117.0,31.0,274.0,2002.0,243.0,1601.0,53.0
BUENOS AIRES,La Plata,ruta del sol,6441030,0.0,292.0,0.0,278.0,14.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Tolosa,6441030,0.0,13893.0,0.0,267.0,84.0,751.0,6819.0,895.0,4898.0,179.0
BUENOS AIRES,La Plata,Transradio,6441030,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Villa Elisa,6441030,30.0,7215.0,0.0,273.0,120.0,750.0,3412.0,702.0,1798.0,130.0
BUENOS AIRES,La Plata,Villa Elvira,6441030,30.0,5101.0,0.0,330.0,98.0,24.0,3207.0,904.0,369.0,139.0
BUENOS AIRES,La Plata,Villa Garibaldi,6441030,30.0,145.0,0.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Villa Montoro,6441030,30.0,145.0,0.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,La Plata,Villa Parque Sicardi,6441030,30.0,145.0,0.0,104.0,11.0,0.0,0.0,0.0,0.0,0.0
BUENOS AIRES,Lanús,Gerli,6434010,0.0,12379.0,19.0,402.0,29.0,5465.0,3862.0,623.0,1882.0,97.0
BUENOS AIRES,Lanús,Lanús Este,6434010,0.0,42794.0,46.0,1290.0,400.0,15486.0,12032.0,1434.0,11876.0,230.0
BUENOS AIRES,Lanús,Lanús Oeste,6434010,1.0,27280.0,1.0,1697.0,117.0,9749.0,11219.0,2514.0,1599.0,383.0
BUENOS AIRES,Lanús,Monte Chingolo,6434010,0.0,26989.0,20.0,614.0,82.0,15976.0,6650.0,2042.0,1355.0,250.0
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,6434010,136.0,19722.0,18.0,1312.0,75.0,5573.0,6841.0,1729.0,3805.0,233.0
